Currently Passing?,Proposition Number,Proposition Title,Yes Votes,Yes %,No Votes,No %,State - Yes Votes,State - Yes %,State - No Votes,State - No %,County,Fetch Time
True,19,Changes Certain Property Tax Rules,299455,0.564,231210,0.436,6316484,0.513,5985374,0.487,Santa Clara,2020-11-06 15:44:55
True,22,App-Based Drivers and Employee Benefits,285257,0.528,254715,0.472,7290656,0.585,5178187,0.415,Santa Clara,2020-11-06 15:44:55
True,24,Amends Consumer Privacy Laws,311321,0.584,221835,0.416,6867113,0.56,5400362,0.44,Santa Clara,2020-11-06 15:44:55
True,25,Eliminates Money Bail System,288114,0.544,241092,0.456,5413548,0.443,6794890,0.557,Santa Clara,2020-11-06 15:44:55
False,20,Parole Restrictions for Certain Offenses,38259,0.29100000000000004,93412,0.7090000000000001,4633239,0.378,7624362,0.622,Santa Cruz,2020-11-06 15:44:59
False,21,Expands Governments’ Authority to Rent Control,60201,0.452,72999,0.5479999999999999,4977831,0.402,7418325,0.598,Santa Cruz,2020-11-06 15:44:59
False,22,App-Based Drivers and Employee Benefits,62738,0.469,71151,0.531,7290656,0.585,5178187,0.415,Santa Cruz,2020-11-06 15:44:59
False,23,State Requirements for Kidney Dialysis Clinics,52452,0.395,80204,0.605,4453151,0.36,7931878,0.64,Santa Cruz,2020-11-06 15:44:59
True,14,Bonds to Continue Stem Cell Research,75436,0.5670000000000001,57498,0.433,6298331,0.51,6056037,0.49,Santa Cruz,2020-11-06 15:44:59
True,15,"Property Tax to Fund Schools, Government Services",79218,0.5820000000000001,56865,0.418,6052024,0.482,6508007,0.518,Santa Cruz,2020-11-06 15:44:59
True,16,Affirmative Action in Government Decisions,68628,0.514,64991,0.486,5426882,0.438,6967593,0.562,Santa Cruz,2020-11-06 15:44:59
True,17,Restores Right to Vote After Prison Term,97793,0.718,38427,0.282,7378508,0.589,5145500,0.411,Santa Cruz,2020-11-06 15:44:59
True,18,17-year-old Primary Voting Rights,74639,0.5479999999999999,61606,0.452,5612232,0.447,6937851,0.5529999999999999,Santa Cruz,2020-11-06 15:44:59
True,19,Changes Certain Property Tax Rules,73549,0.5539999999999999,59149,0.446,6316484,0.513,5985374,0.487,Santa Cruz,2020-11-06 15:44:59
True,24,Amends Consumer Privacy Laws,73401,0.555,58862,0.445,6867113,0.56,5400362,0.44,Santa Cruz,2020-11-06 15:44:59
True,25,Eliminates Money Bail System,73025,0.556,58392,0.444,5413548,0.443,6794890,0.557,Santa Cruz,2020-11-06 15:44:59
False,14,Bonds to Continue Stem Cell Research,26196,0.303,60152,0.6970000000000001,6298331,0.51,6056037,0.49,Shasta,2020-11-06 15:45:03
False,15,"Property Tax to Fund Schools, Government Services",22917,0.263,64282,0.737,6052024,0.482,6508007,0.518,Shasta,2020-11-06 15:45:03
False,16,Affirmative Action in Government Decisions,14685,0.171,71198,0.8290000000000001,5426882,0.438,6967593,0.562,Shasta,2020-11-06 15:45:03
False,17,Restores Right to Vote After Prison Term,29286,0.336,57787,0.664,7378508,0.589,5145500,0.411,Shasta,2020-11-06 15:45:03
False,18,17-year-old Primary Voting Rights,17193,0.197,70184,0.8029999999999999,5612232,0.447,6937851,0.5529999999999999,Shasta,2020-11-06 15:45:03
False,19,Changes Certain Property Tax Rules,33097,0.389,52021,0.611,6316484,0.513,5985374,0.487,Shasta,2020-11-06 15:45:03
False,21,Expands Governments’ Authority to Rent Control,17008,0.197,69337,0.8029999999999999,4977831,0.402,7418325,0.598,Shasta,2020-11-06 15:45:03
False,23,State Requirements for Kidney Dialysis Clinics,17425,0.201,69127,0.799,4453151,0.36,7931878,0.64,Shasta,2020-11-06 15:45:03
False,24,Amends Consumer Privacy Laws,35821,0.418,49866,0.5820000000000001,6867113,0.56,5400362,0.44,Shasta,2020-11-06 15:45:03
False,25,Eliminates Money Bail System,21374,0.249,64365,0.7509999999999999,5413548,0.443,6794890,0.557,Shasta,2020-11-06 15:45:03
True,20,Parole Restrictions for Certain Offenses,45380,0.532,39976,0.468,4633239,0.378,7624362,0.622,Shasta,2020-11-06 15:45:03
True,22,App-Based Drivers and Employee Benefits,61000,0.7040000000000001,25646,0.29600000000000004,7290656,0.585,5178187,0.415,Shasta,2020-11-06 15:45:03
False,14,Bonds to Continue Stem Cell Research,697,0.3720000000000001,1176,0.628,6298331,0.51,6056037,0.49,Sierra,2020-11-06 15:45:08
False,15,"Property Tax to Fund Schools, Government Services",601,0.315,1304,0.685,6052024,0.482,6508007,0.518,Sierra,2020-11-06 15:45:08
False,16,Affirmative Action in Government Decisions,454,0.241,1428,0.759,5426882,0.438,6967593,0.562,Sierra,2020-11-06 15:45:08
False,17,Restores Right to Vote After Prison Term,782,0.411,1119,0.589,7378508,0.589,5145500,0.411,Sierra,2020-11-06 15:45:08
False,18,17-year-old Primary Voting Rights,515,0.27,1395,0.73,5612232,0.447,6937851,0.5529999999999999,Sierra,2020-11-06 15:45:08
False,19,Changes Certain Property Tax Rules,840,0.451,1023,0.5489999999999999,6316484,0.513,5985374,0.487,Sierra,2020-11-06 15:45:08
False,20,Parole Restrictions for Certain Offenses,778,0.418,1084,0.5820000000000001,4633239,0.378,7624362,0.622,Sierra,2020-11-06 15:45:08
False,21,Expands Governments’ Authority to Rent Control,459,0.245,1412,0.755,4977831,0.402,7418325,0.598,Sierra,2020-11-06 15:45:08
False,23,State Requirements for Kidney Dialysis Clinics,543,0.29100000000000004,1326,0.7090000000000001,4453151,0.36,7931878,0.64,Sierra,2020-11-06 15:45:08
False,24,Amends Consumer Privacy Laws,808,0.433,1056,0.5670000000000001,6867113,0.56,5400362,0.44,Sierra,2020-11-06 15:45:08
False,25,Eliminates Money Bail System,620,0.332,1245,0.6679999999999999,5413548,0.443,6794890,0.557,Sierra,2020-11-06 15:45:08
True,22,App-Based Drivers and Employee Benefits,1118,0.597,756,0.403,7290656,0.585,5178187,0.415,Sierra,2020-11-06 15:45:08
False,14,Bonds to Continue Stem Cell Research,7821,0.353,14342,0.647,6298331,0.51,6056037,0.49,Siskiyou,2020-11-06 15:45:14
False,15,"Property Tax to Fund Schools, Government Services",7941,0.353,14569,0.647,6052024,0.482,6508007,0.518,Siskiyou,2020-11-06 15:45:14
False,16,Affirmative Action in Government Decisions,5474,0.247,16676,0.753,5426882,0.438,6967593,0.562,Siskiyou,2020-11-06 15:45:14
False,17,Restores Right to Vote After Prison Term,9653,0.43,12800,0.57,7378508,0.589,5145500,0.411,Siskiyou,2020-11-06 15:45:14
False,18,17-year-old Primary Voting Rights,6098,0.271,16426,0.7290000000000001,5612232,0.447,6937851,0.5529999999999999,Siskiyou,2020-11-06 15:45:14
False,19,Changes Certain Property Tax Rules,9403,0.43,12484,0.57,6316484,0.513,5985374,0.487,Siskiyou,2020-11-06 15:45:14
False,20,Parole Restrictions for Certain Offenses,9569,0.439,12213,0.561,4633239,0.378,7624362,0.622,Siskiyou,2020-11-06 15:45:14
False,21,Expands Governments’ Authority to Rent Control,6016,0.274,15959,0.726,4977831,0.402,7418325,0.598,Siskiyou,2020-11-06 15:45:14
False,23,State Requirements for Kidney Dialysis Clinics,6623,0.3,15426,0.7,4453151,0.36,7931878,0.64,Siskiyou,2020-11-06 15:45:14
False,24,Amends Consumer Privacy Laws,10048,0.458,11902,0.542,6867113,0.56,5400362,0.44,Siskiyou,2020-11-06 15:45:14
False,25,Eliminates Money Bail System,7072,0.32299999999999995,14807,0.677,5413548,0.443,6794890,0.557,Siskiyou,2020-11-06 15:45:14
True,22,App-Based Drivers and Employee Benefits,12935,0.59,8985,0.41,7290656,0.585,5178187,0.415,Siskiyou,2020-11-06 15:45:14
False,15,"Property Tax to Fund Schools, Government Services",89232,0.484,95240,0.516,6052024,0.482,6508007,0.518,Solano,2020-11-06 15:45:21
False,16,Affirmative Action in Government Decisions,77977,0.4270000000000001,104754,0.573,5426882,0.438,6967593,0.562,Solano,2020-11-06 15:45:21
False,18,17-year-old Primary Voting Rights,78137,0.421,107562,0.579,5612232,0.447,6937851,0.5529999999999999,Solano,2020-11-06 15:45:21
False,20,Parole Restrictions for Certain Offenses,68981,0.38,112393,0.62,4633239,0.378,7624362,0.622,Solano,2020-11-06 15:45:21
False,21,Expands Governments’ Authority to Rent Control,71814,0.392,111296,0.608,4977831,0.402,7418325,0.598,Solano,2020-11-06 15:45:21
False,23,State Requirements for Kidney Dialysis Clinics,66547,0.362,117442,0.638,4453151,0.36,7931878,0.64,Solano,2020-11-06 15:45:21
False,25,Eliminates Money Bail System,82729,0.456,98646,0.544,5413548,0.443,6794890,0.557,Solano,2020-11-06 15:45:21
True,14,Bonds to Continue Stem Cell Research,94537,0.523,86337,0.477,6298331,0.51,6056037,0.49,Solano,2020-11-06 15:45:21
True,17,Restores Right to Vote After Prison Term,109455,0.591,75877,0.409,7378508,0.589,5145500,0.411,Solano,2020-11-06 15:45:21
True,19,Changes Certain Property Tax Rules,104467,0.573,77706,0.4270000000000001,6316484,0.513,5985374,0.487,Solano,2020-11-06 15:45:21
True,22,App-Based Drivers and Employee Benefits,106975,0.581,77224,0.419,7290656,0.585,5178187,0.415,Solano,2020-11-06 15:45:21
True,24,Amends Consumer Privacy Laws,112782,0.62,69225,0.38,6867113,0.56,5400362,0.44,Solano,2020-11-06 15:45:21
False,16,Affirmative Action in Government Decisions,95476,0.499,95697,0.501,5426882,0.438,6967593,0.562,Sonoma,2020-11-06 15:45:25
False,18,17-year-old Primary Voting Rights,95166,0.489,99621,0.511,5612232,0.447,6937851,0.5529999999999999,Sonoma,2020-11-06 15:45:25
False,20,Parole Restrictions for Certain Offenses,55056,0.292,133408,0.708,4633239,0.378,7624362,0.622,Sonoma,2020-11-06 15:45:25
False,21,Expands Governments’ Authority to Rent Control,81122,0.425,109643,0.575,4977831,0.402,7418325,0.598,Sonoma,2020-11-06 15:45:25
False,22,App-Based Drivers and Employee Benefits,95750,0.499,96165,0.501,7290656,0.585,5178187,0.415,Sonoma,2020-11-06 15:45:25
False,23,State Requirements for Kidney Dialysis Clinics,64312,0.336,126992,0.664,4453151,0.36,7931878,0.64,Sonoma,2020-11-06 15:45:25
True,14,Bonds to Continue Stem Cell Research,105197,0.5479999999999999,86758,0.452,6298331,0.51,6056037,0.49,Sonoma,2020-11-06 15:45:25
True,15,"Property Tax to Fund Schools, Government Services",106632,0.547,88197,0.453,6052024,0.482,6508007,0.518,Sonoma,2020-11-06 15:45:25
True,17,Restores Right to Vote After Prison Term,132176,0.68,62156,0.32,7378508,0.589,5145500,0.411,Sonoma,2020-11-06 15:45:25
True,19,Changes Certain Property Tax Rules,109041,0.57,82113,0.43,6316484,0.513,5985374,0.487,Sonoma,2020-11-06 15:45:25
True,24,Amends Consumer Privacy Laws,104833,0.5529999999999999,84587,0.447,6867113,0.56,5400362,0.44,Sonoma,2020-11-06 15:45:25
True,25,Eliminates Money Bail System,107321,0.5660000000000001,82340,0.434,5413548,0.443,6794890,0.557,Sonoma,2020-11-06 15:45:25
False,14,Bonds to Continue Stem Cell Research,63746,0.473,70892,0.527,6298331,0.51,6056037,0.49,Stanislaus,2020-11-06 15:45:30
False,15,"Property Tax to Fund Schools, Government Services",51570,0.38,84135,0.62,6052024,0.482,6508007,0.518,Stanislaus,2020-11-06 15:45:30
False,16,Affirmative Action in Government Decisions,43199,0.32299999999999995,90705,0.677,5426882,0.438,6967593,0.562,Stanislaus,2020-11-06 15:45:30
False,17,Restores Right to Vote After Prison Term,63224,0.469,71519,0.531,7378508,0.589,5145500,0.411,Stanislaus,2020-11-06 15:45:30
False,18,17-year-old Primary Voting Rights,45396,0.335,89969,0.665,5612232,0.447,6937851,0.5529999999999999,Stanislaus,2020-11-06 15:45:30
False,20,Parole Restrictions for Certain Offenses,58035,0.4320000000000001,76370,0.568,4633239,0.378,7624362,0.622,Stanislaus,2020-11-06 15:45:30
False,21,Expands Governments’ Authority to Rent Control,43281,0.321,91703,0.679,4977831,0.402,7418325,0.598,Stanislaus,2020-11-06 15:45:30
False,23,State Requirements for Kidney Dialysis Clinics,40096,0.298,94576,0.7020000000000001,4453151,0.36,7931878,0.64,Stanislaus,2020-11-06 15:45:30
False,25,Eliminates Money Bail System,48739,0.363,85433,0.637,5413548,0.443,6794890,0.557,Stanislaus,2020-11-06 15:45:30
True,19,Changes Certain Property Tax Rules,68359,0.509,65957,0.491,6316484,0.513,5985374,0.487,Stanislaus,2020-11-06 15:45:30
True,22,App-Based Drivers and Employee Benefits,86179,0.64,48456,0.36,7290656,0.585,5178187,0.415,Stanislaus,2020-11-06 15:45:30
True,24,Amends Consumer Privacy Laws,71507,0.535,62236,0.465,6867113,0.56,5400362,0.44,Stanislaus,2020-11-06 15:45:30
False,14,Bonds to Continue Stem Cell Research,10358,0.398,15664,0.602,6298331,0.51,6056037,0.49,Sutter,2020-11-06 15:45:36
False,15,"Property Tax to Fund Schools, Government Services",8374,0.316,18111,0.684,6052024,0.482,6508007,0.518,Sutter,2020-11-06 15:45:36
False,16,Affirmative Action in Government Decisions,6808,0.262,19187,0.738,5426882,0.438,6967593,0.562,Sutter,2020-11-06 15:45:36
False,17,Restores Right to Vote After Prison Term,10416,0.397,15827,0.603,7378508,0.589,5145500,0.411,Sutter,2020-11-06 15:45:36
False,18,17-year-old Primary Voting Rights,7149,0.271,19193,0.7290000000000001,5612232,0.447,6937851,0.5529999999999999,Sutter,2020-11-06 15:45:36
False,19,Changes Certain Property Tax Rules,11841,0.458,14031,0.542,6316484,0.513,5985374,0.487,Sutter,2020-11-06 15:45:36
False,20,Parole Restrictions for Certain Offenses,12149,0.47,13674,0.53,4633239,0.378,7624362,0.622,Sutter,2020-11-06 15:45:36
False,21,Expands Governments’ Authority to Rent Control,6326,0.243,19742,0.757,4977831,0.402,7418325,0.598,Sutter,2020-11-06 15:45:36
False,23,State Requirements for Kidney Dialysis Clinics,6690,0.254,19604,0.746,4453151,0.36,7931878,0.64,Sutter,2020-11-06 15:45:36
False,24,Amends Consumer Privacy Laws,12005,0.464,13867,0.536,6867113,0.56,5400362,0.44,Sutter,2020-11-06 15:45:36
False,25,Eliminates Money Bail System,7962,0.307,17944,0.693,5413548,0.443,6794890,0.557,Sutter,2020-11-06 15:45:36
True,22,App-Based Drivers and Employee Benefits,18440,0.7,7904,0.3,7290656,0.585,5178187,0.415,Sutter,2020-11-06 15:45:36
False,14,Bonds to Continue Stem Cell Research,5774,0.315,12531,0.685,6298331,0.51,6056037,0.49,Tehama,2020-11-06 15:45:42
False,15,"Property Tax to Fund Schools, Government Services",4677,0.252,13868,0.748,6052024,0.482,6508007,0.518,Tehama,2020-11-06 15:45:42
False,16,Affirmative Action in Government Decisions,3213,0.175,15116,0.825,5426882,0.438,6967593,0.562,Tehama,2020-11-06 15:45:42
False,17,Restores Right to Vote After Prison Term,6253,0.338,12249,0.662,7378508,0.589,5145500,0.411,Tehama,2020-11-06 15:45:42
False,18,17-year-old Primary Voting Rights,3804,0.205,14722,0.795,5612232,0.447,6937851,0.5529999999999999,Tehama,2020-11-06 15:45:42
False,19,Changes Certain Property Tax Rules,6672,0.3670000000000001,11517,0.633,6316484,0.513,5985374,0.487,Tehama,2020-11-06 15:45:42
False,20,Parole Restrictions for Certain Offenses,8922,0.4920000000000001,9225,0.508,4633239,0.378,7624362,0.622,Tehama,2020-11-06 15:45:42
False,21,Expands Governments’ Authority to Rent Control,3470,0.189,14864,0.8109999999999999,4977831,0.402,7418325,0.598,Tehama,2020-11-06 15:45:42
False,23,State Requirements for Kidney Dialysis Clinics,3920,0.213,14501,0.787,4453151,0.36,7931878,0.64,Tehama,2020-11-06 15:45:42
False,24,Amends Consumer Privacy Laws,7769,0.426,10452,0.574,6867113,0.56,5400362,0.44,Tehama,2020-11-06 15:45:42
False,25,Eliminates Money Bail System,4491,0.247,13713,0.753,5413548,0.443,6794890,0.557,Tehama,2020-11-06 15:45:42
True,22,App-Based Drivers and Employee Benefits,12468,0.679,5899,0.321,7290656,0.585,5178187,0.415,Tehama,2020-11-06 15:45:42
False,14,Bonds to Continue Stem Cell Research,363,0.366,628,0.634,6298331,0.51,6056037,0.49,Trinity,2020-11-06 15:45:48
False,15,"Property Tax to Fund Schools, Government Services",362,0.35600000000000004,656,0.644,6052024,0.482,6508007,0.518,Trinity,2020-11-06 15:45:48
False,16,Affirmative Action in Government Decisions,212,0.215,776,0.785,5426882,0.438,6967593,0.562,Trinity,2020-11-06 15:45:48
False,18,17-year-old Primary Voting Rights,321,0.314,701,0.6859999999999999,5612232,0.447,6937851,0.5529999999999999,Trinity,2020-11-06 15:45:48
False,19,Changes Certain Property Tax Rules,395,0.403,586,0.597,6316484,0.513,5985374,0.487,Trinity,2020-11-06 15:45:48
False,20,Parole Restrictions for Certain Offenses,400,0.407,582,0.593,4633239,0.378,7624362,0.622,Trinity,2020-11-06 15:45:48
False,21,Expands Governments’ Authority to Rent Control,247,0.25,740,0.75,4977831,0.402,7418325,0.598,Trinity,2020-11-06 15:45:48
False,23,State Requirements for Kidney Dialysis Clinics,293,0.29600000000000004,697,0.7040000000000001,4453151,0.36,7931878,0.64,Trinity,2020-11-06 15:45:48
False,25,Eliminates Money Bail System,322,0.329,658,0.6709999999999999,5413548,0.443,6794890,0.557,Trinity,2020-11-06 15:45:48
True,17,Restores Right to Vote After Prison Term,526,0.515,495,0.485,7378508,0.589,5145500,0.411,Trinity,2020-11-06 15:45:48
True,22,App-Based Drivers and Employee Benefits,611,0.616,381,0.384,7290656,0.585,5178187,0.415,Trinity,2020-11-06 15:45:48
True,24,Amends Consumer Privacy Laws,518,0.527,465,0.473,6867113,0.56,5400362,0.44,Trinity,2020-11-06 15:45:48
False,14,Bonds to Continue Stem Cell Research,48277,0.414,68390,0.586,6298331,0.51,6056037,0.49,Tulare,2020-11-06 15:45:50
False,15,"Property Tax to Fund Schools, Government Services",42786,0.364,74718,0.636,6052024,0.482,6508007,0.518,Tulare,2020-11-06 15:45:50
False,16,Affirmative Action in Government Decisions,32893,0.282,83751,0.718,5426882,0.438,6967593,0.562,Tulare,2020-11-06 15:45:50
False,17,Restores Right to Vote After Prison Term,47862,0.407,69618,0.593,7378508,0.589,5145500,0.411,Tulare,2020-11-06 15:45:50
False,18,17-year-old Primary Voting Rights,33637,0.28600000000000003,83871,0.7140000000000001,5612232,0.447,6937851,0.5529999999999999,Tulare,2020-11-06 15:45:50
False,19,Changes Certain Property Tax Rules,51538,0.446,63893,0.5539999999999999,6316484,0.513,5985374,0.487,Tulare,2020-11-06 15:45:50
False,21,Expands Governments’ Authority to Rent Control,30580,0.262,86043,0.738,4977831,0.402,7418325,0.598,Tulare,2020-11-06 15:45:50
False,23,State Requirements for Kidney Dialysis Clinics,35403,0.305,80862,0.695,4453151,0.36,7931878,0.64,Tulare,2020-11-06 15:45:50
False,24,Amends Consumer Privacy Laws,54760,0.474,60871,0.526,6867113,0.56,5400362,0.44,Tulare,2020-11-06 15:45:50
False,25,Eliminates Money Bail System,33553,0.29100000000000004,81813,0.7090000000000001,5413548,0.443,6794890,0.557,Tulare,2020-11-06 15:45:50
True,20,Parole Restrictions for Certain Offenses,62573,0.5379999999999999,53718,0.462,4633239,0.378,7624362,0.622,Tulare,2020-11-06 15:45:50
True,22,App-Based Drivers and Employee Benefits,78846,0.6779999999999999,37503,0.322,7290656,0.585,5178187,0.415,Tulare,2020-11-06 15:45:50
False,14,Bonds to Continue Stem Cell Research,10537,0.361,18630,0.639,6298331,0.51,6056037,0.49,Tuolumne,2020-11-06 15:45:54
False,15,"Property Tax to Fund Schools, Government Services",8780,0.297,20738,0.703,6052024,0.482,6508007,0.518,Tuolumne,2020-11-06 15:45:54
False,16,Affirmative Action in Government Decisions,6124,0.211,22958,0.789,5426882,0.438,6967593,0.562,Tuolumne,2020-11-06 15:45:54
False,17,Restores Right to Vote After Prison Term,11293,0.384,18149,0.616,7378508,0.589,5145500,0.411,Tuolumne,2020-11-06 15:45:54
